user_name,n_targets_total,n_m,n_w,B_i,node_type_3class,user_type_raw,verify_typ,verify_typ_known
無風即風,1,0,1,0.0,wemedia,wemedia,黄V认证,True
焦作生态环境,1,1,0,0.0,ordinary,other,蓝V认证,True
焦焦0909,1,0,1,0.0,ordinary,public,无认证,True
焦糖梦奇朵,1,0,1,0.0,ordinary,public,无认证,True
焦糖金贝贝,1,0,1,0.0,ordinary,public,无认证,True
焦糖默默_czy,1,0,1,0.0,ordinary,public,无认证,True
焦虑粉白葱油饼,1,1,0,0.0,ordinary,public,无认证,True
焦面包,1,0,1,0.0,ordinary,public,没有认证,True
焱的小尾巴,1,0,1,0.0,ordinary,public,无认证,True
焱硒硒,1,0,1,0.0,ordinary,public,无认证,True
然克27020,1,1,0,0.0,ordinary,public,无认证,True
無毒娃娃之晴天霹雳之,2,0,1,0.0,ordinary,public,无认证,True
炸串多点辣,1,1,0,0.0,ordinary,public,无认证,True
炸毛的coco,1,1,0,0.0,ordinary,public,无认证,True
炸鸡不用加热的,1,0,1,0.0,ordinary,public,无认证,True
点你喜欢的8,1,0,1,0.0,ordinary,public,无认证,True
点儿也布園3y,1,1,0,0.0,ordinary,public,没有认证,True
点兄点弟,1,1,0,0.0,ordinary,public,没有认证,True
点又竹均,1,0,1,0.0,ordinary,public,无认证,True
点娱,2,0,1,0.0,ordinary,other,蓝V认证,True
点水雀飞,1,0,1,0.0,ordinary,public,无认证,True
点点8088,6,0,1,0.0,ordinary,public,无认证,True
点点星光70,1,0,1,0.0,ordinary,public,无认证,True
点点点是大王,1,1,0,0.0,ordinary,public,无认证,True
炼狱拂晓,1,1,0,0.0,ordinary,public,无认证,True
热带果汁软糖,1,1,0,0.0,ordinary,public,无认证,True
烊毛出在烊身上202103,1,0,1,0.0,ordinary,public,无认证,True
烛御凌,1,1,0,0.0,ordinary,public,无认证,True
烟台迟巨德,1,1,0,0.0,ordinary,public,没有认证,True
烟柳佳人,1,0,1,0.0,ordinary,public,无认证,True
烟树晚,2,0,2,0.0,ordinary,public,无认证,True
烟渚青桥,1,0,1,0.0,ordinary,public,无认证,True
烟火人生88888888,1,1,0,0.0,ordinary,public,无认证,True
烟火撒旦,1,0,1,0.0,wemedia,wemedia,黄V认证,True
烟火默默,1,0,1,0.0,ordinary,public,没有认证,True
烟男春,1,0,1,0.0,ordinary,public,无认证,True
烟雨楼百年孤独,6,0,2,0.0,ordinary,public,红V认证,True
烟雨笙笙,2,1,0,0.0,ordinary,public,没有认证,True
热侃,2,0,2,0.0,ordinary,other,蓝V认证,True
烈山反邪教,1,1,0,0.0,ordinary,other,蓝V认证,True
游弋的快乐小窝,1,0,1,0.0,ordinary,public,无认证,True
游戏人生1975,1,0,1,0.0,ordinary,public,无认证,True
游离在人世间的旅人,3,1,0,0.0,wemedia,wemedia,黄V认证,True
游离在边缘2016,1,0,1,0.0,ordinary,public,没有认证,True
游离森,1,1,0,0.0,ordinary,public,无认证,True
游走在懒死边缘的人,1,0,1,0.0,ordinary,public,无认证,True
游走的新家,1,0,1,0.0,ordinary,public,无认证,True
游鱼居士,1,1,0,0.0,ordinary,public,无认证,True
渺1107,1,1,0,0.0,ordinary,public,无认证,True
渺小的我wo,1,0,1,0.0,ordinary,public,无认证,True
湖南高院,1,1,0,0.0,mainstream,mainstream,蓝V认证,True
湖心的镜子妖,1,0,1,0.0,ordinary,public,无认证,True
湖泊的水,1,0,1,0.0,ordinary,public,无认证,True
澄晦,3,1,0,0.0,ordinary,public,无认证,True
海村女主人,1,0,1,0.0,ordinary,public,无认证,True
湾沚检察,1,1,0,0.0,ordinary,other,蓝V认证,True
湾沚正道,1,1,0,0.0,ordinary,other,蓝V认证,True
溏心蛋carpediem,1,1,0,0.0,wemedia,wemedia,黄V认证,True
源meieqoy3,1,0,1,0.0,ordinary,public,无认证,True
源时光,2,0,2,0.0,ordinary,other,蓝V认证,True
源林乙,1,0,1,0.0,ordinary,public,无认证,True
源根oppa,1,0,1,0.0,ordinary,public,无认证,True
源源不断生生不息滔滔不绝,1,1,0,0.0,ordinary,public,无认证,True
源源源源源源001108,1,0,1,0.0,ordinary,public,无认证,True
源芳助焯,1,0,1,0.0,ordinary,public,无认证,True
源远流长408,1,0,1,0.0,ordinary,public,无认证,True
溜号的人生,1,1,0,0.0,ordinary,public,无认证,True
湖绿娘,2,0,1,0.0,ordinary,public,没有认证,True
清风暖夏asdfghjkl,2,0,1,0.0,ordinary,public,无认证,True
清风请留步,1,0,1,0.0,ordinary,public,无认证,True
清风阁明月夜,1,0,1,0.0,ordinary,public,无认证,True
渌波Re,1,0,1,0.0,ordinary,public,无认证,True
渎边江南,2,0,1,0.0,ordinary,public,无认证,True
渔者之乐在于娱,1,1,0,0.0,ordinary,public,无认证,True
渚法无我,1,0,1,0.0,ordinary,public,无认证,True
渡渡Yo,1,0,1,0.0,ordinary,public,无认证,True
渣浪微博今天关门大吉了吗,1,0,1,0.0,ordinary,public,无认证,True
温华809,1,0,1,0.0,ordinary,public,无认证,True
温妮最好的时候20999,1,0,1,0.0,ordinary,public,无认证,True
温州发布,1,1,0,0.0,wemedia,wemedia,黄V认证,True
温度eth,1,1,0,0.0,ordinary,public,无认证,True
游啊游游啊游啊游,1,1,0,0.0,ordinary,public,无认证,True
温暖喜悦自在安康,1,0,1,0.0,ordinary,public,无认证,True
温柔人尽皆知hd,1,1,0,0.0,ordinary,public,没有认证,True
温柔的唇187,1,0,1,0.0,ordinary,public,无认证,True
温柔的心上了锁,1,0,1,0.0,ordinary,public,无认证,True
温柔的爱你20,1,0,1,0.0,ordinary,public,无认证,True
温润如玉j-a-d-e,1,0,1,0.0,ordinary,public,无认证,True
温茵娜,2,0,1,0.0,ordinary,public,无认证,True
温言软语钟晓岚,3,0,1,0.0,ordinary,public,没有认证,True
渭城区融媒体中心,1,1,0,0.0,ordinary,other,蓝V认证,True
渭水三千two,1,0,1,0.0,ordinary,public,无认证,True
渭水空澄,1,1,0,0.0,ordinary,public,无认证,True
港口发布,1,1,0,0.0,mainstream,government,蓝V认证,True
游任有鱼O,1,0,1,0.0,ordinary,public,无认证,True
温暖MYY,1,1,0,0.0,ordinary,public,无认证,True
漫漫1230,1,1,0,0.0,ordinary,public,无认证,True
漫漫修仙之路,2,0,2,0.0,ordinary,public,无认证,True
漫漫攸攸,1,0,1,0.0,ordinary,public,无认证,True
漫漫灰尘1204,1,0,1,0.0,ordinary,public,无认证,True
漫漫的小姐姐,1,0,1,0.0,ordinary,public,无认证,True
漫珠纱花,1,1,0,0.0,ordinary,public,无认证,True
漫行者良,1,0,1,0.0,ordinary,public,无认证,True
漱如寒湫丶,1,0,1,0.0,ordinary,public,没有认证,True
潇洒TFGFG,1,0,1,0.0,wemedia,wemedia,黄V认证,True
潇湘卧龙,1,1,0,0.0,wemedia,wemedia,黄V认证,True
潇湘水云mz,1,0,1,0.0,ordinary,public,无认证,True
潇潇看世界657,1,1,0,0.0,ordinary,public,无认证,True
潇雨纷飞,1,0,1,0.0,ordinary,public,无认证,True
溜溜爱吃肉肉,1,1,0,0.0,ordinary,public,无认证,True
潘凤大哥哥,1,0,1,0.0,ordinary,public,无认证,True
潘啊啊啊潘_773,1,0,1,0.0,ordinary,public,无认证,True
潘多拉00849,1,0,1,0.0,wemedia,wemedia,黄V认证,True
潘多拉阿凡达,1,0,1,0.0,ordinary,public,无认证,True
潘缨,1,0,1,0.0,ordinary,public,无认证,True
潘长杰,1,0,1,0.0,ordinary,public,无认证,True
潜兔63,1,0,1,0.0,ordinary,public,无认证,True
潜水吃瓜一级选手,2,2,0,0.0,ordinary,public,没有认证,True
潜水的鱼_Rainbow,1,1,0,0.0,ordinary,public,无认证,True
潜行者,1,0,1,0.0,ordinary,public,无认证,True
潞州政法,1,1,0,0.0,ordinary,other,蓝V认证,True
潮汇遵义,1,0,1,0.0,ordinary,public,无认证,True
潼霖一生,1,0,1,0.0,ordinary,public,无认证,True
潍坊政法,1,1,0,0.0,ordinary,other,蓝V认证,True
溢溢_63329,1,0,1,0.0,ordinary,public,无认证,True
溪橙orange,1,0,1,0.0,ordinary,public,无认证,True
溪源SONG,1,1,0,0.0,ordinary,public,无认证,True
溪溪025,1,0,1,0.0,ordinary,public,无认证,True
溪花禅意-,1,0,1,0.0,ordinary,public,无认证,True
溪陌-,1,0,1,0.0,ordinary,public,无认证,True
溪雨微微洗客尘2016,2,0,1,0.0,ordinary,public,无认证,True
溪风ora,2,0,1,0.0,ordinary,public,无认证,True
溶雪的轻尘,1,0,1,0.0,ordinary,public,无认证,True
溺爱en1718,1,1,0,0.0,ordinary,public,无认证,True
滁州雨,1,1,0,0.0,ordinary,public,无认证,True
滄海一栗201012,1,0,1,0.0,ordinary,public,无认证,True
滕小天,1,1,0,0.0,ordinary,public,无认证,True
漫步鲜花路,1,1,0,0.0,ordinary,public,无认证,True
满了不要怂,2,1,0,0.0,ordinary,public,没有认证,True
满天星子水清清,1,1,0,0.0,ordinary,public,无认证,True
满架蔷薇一院_J,2,1,0,0.0,ordinary,public,无认证,True
满满当当的味道,1,0,1,0.0,ordinary,public,无认证,True
满街看的是小妞妞,1,0,1,0.0,ordinary,public,无认证,True
满身星月栖-Jan,1,0,1,0.0,ordinary,public,无认证,True
滦南公安网络发言人,1,1,0,0.0,mainstream,government,蓝V认证,True
滨城区检察,1,1,0,0.0,ordinary,other,蓝V认证,True
滴嗒滴嗒0,1,0,1,0.0,ordinary,public,无认证,True
滴滴金儿,1,0,1,0.0,ordinary,public,无认证,True
漂泊在濑户内,1,1,0,0.0,ordinary,public,无认证,True
漫又又的,1,1,0,0.0,ordinary,public,没有认证,True
漫山的达达香,1,0,1,0.0,ordinary,public,无认证,True
漫步天空116,1,1,0,0.0,ordinary,public,无认证,True
滚球猫,1,0,1,0.0,ordinary,public,无认证,True
水月在手-23,1,0,1,0.0,ordinary,public,无认证,True
水木丁,2,1,0,0.0,ordinary,public,红V认证,True
水木年华c,1,0,1,0.0,ordinary,public,无认证,True
水木年华水水,1,0,1,0.0,ordinary,public,无认证,True
水木斋主,1,1,0,0.0,ordinary,public,无认证,True
水树小小风,1,0,1,0.0,ordinary,public,无认证,True
水榭藏美人1983,1,0,1,0.0,ordinary,public,无认证,True
水水水水水树儿,1,0,1,0.0,ordinary,public,没有认证,True
水水水爱微博,1,0,1,0.0,ordinary,public,无认证,True
水波不兴02,1,0,1,0.0,ordinary,public,无认证,True
水泽容丽,6,0,1,0.0,ordinary,public,没有认证,True
水流星洋,1,1,0,0.0,ordinary,public,无认证,True
水流雨相,1,1,0,0.0,ordinary,public,无认证,True
浅浅笑YY000,1,0,1,0.0,ordinary,public,无认证,True
水滴的祝福,1,0,1,0.0,ordinary,public,无认证,True
水滴石穿starss,2,0,2,0.0,ordinary,public,无认证,True
水点紫若萱,1,1,0,0.0,ordinary,public,无认证,True
水獭一般编-阿怡,1,0,1,0.0,ordinary,public,红V认证,True
水瓶座女生的日常,1,0,1,0.0,ordinary,public,无认证,True
水瓶座热爱0603,1,1,0,0.0,ordinary,public,无认证,True
水瓶座的图图呀,2,0,2,0.0,wemedia,wemedia,黄V认证,True
水瓶的小静,1,0,1,0.0,ordinary,public,无认证,True
水瓶那一抹绿,5,1,0,0.0,ordinary,public,没有认证,True
水田金山之微眼微观,2,0,1,0.0,ordinary,public,没有认证,True
水蛇腰-virgo男,1,1,0,0.0,wemedia,wemedia,黄V认证,True
水蜜桃铝孩,1,1,0,0.0,ordinary,public,无认证,True
水蟒咬桨夜,1,0,1,0.0,ordinary,public,无认证,True
水溶液_,2,1,0,0.0,wemedia,wemedia,黄V认证,True
毛李求思,1,0,1,0.0,ordinary,public,无认证,True
毛毛336685776,1,0,1,0.0,ordinary,public,无认证,True
毛毛儿的兔兔儿_140,1,0,1,0.0,ordinary,public,无认证,True
毛毛柚,1,0,1,0.0,ordinary,public,无认证,True
毫河餐厅主理人,1,0,1,0.0,ordinary,public,没有认证,True
民俗北,1,0,1,0.0,ordinary,public,无认证,True
民勤县融媒体中心,1,1,0,0.0,ordinary,other,蓝V认证,True
民间中医李广成,1,0,1,0.0,ordinary,public,无认证,True
民间戏精表演艺术家,1,1,0,0.0,ordinary,public,无认证,True
气象洛阳,1,1,0,0.0,ordinary,other,蓝V认证,True
气质华哥,1,1,0,0.0,ordinary,public,无认证,True
气质大叔的小屋,1,0,1,0.0,ordinary,public,无认证,True
氟气阿鲁,1,0,1,0.0,ordinary,public,无认证,True
水晶果e冻9,1,0,1,0.0,ordinary,public,无认证,True
氨汕信puzedih9604,1,0,1,0.0,ordinary,public,无认证,True
水-岩,1,1,0,0.0,ordinary,public,无认证,True
水中见月,1,0,1,0.0,ordinary,public,无认证,True
水丽净水器,1,1,0,0.0,ordinary,other,蓝V认证,True
水仙球,1,0,1,0.0,ordinary,public,没有认证,True
水城融媒,1,1,0,0.0,ordinary,other,蓝V认证,True
水墨丹青Q_Q,1,1,0,0.0,ordinary,public,无认证,True
水墨江南梦,1,1,0,0.0,ordinary,public,无认证,True
水墨轻寒,3,0,2,0.0,ordinary,public,无认证,True
水大度,2,0,1,0.0,ordinary,public,没有认证,True
水太深一口闷,2,0,1,0.0,ordinary,public,无认证,True
水妖欢欢,2,0,1,0.0,ordinary,public,无认证,True
水娃长在旱地,1,0,1,0.0,ordinary,public,无认证,True
水晶无痕,2,0,2,0.0,ordinary,public,无认证,True
氧气菇凉,1,0,1,0.0,ordinary,public,无认证,True
汉宁泽,1,0,1,0.0,ordinary,public,无认证,True
汉方之家,1,1,0,0.0,ordinary,other,蓝V认证,True
汉服真美,1,1,0,0.0,ordinary,public,无认证,True
汕头大小事,1,1,0,0.0,wemedia,wemedia,黄V认证,True
汝剑ya,1,1,0,0.0,ordinary,public,无认证,True
汝遇至宝,1,1,0,0.0,ordinary,public,没有认证,True
江东·布衣,3,0,1,0.0,ordinary,public,没有认证,True
江东去浪淘尽88,1,0,1,0.0,ordinary,public,无认证,True
江东豪客199207,1,0,1,0.0,ordinary,public,没有认证,True
江南七月上,5,1,0,0.0,ordinary,public,无认证,True
江南三句半,1,1,0,0.0,ordinary,other,蓝V认证,True
江南可采莲鱼戏莲叶间,2,0,1,0.0,ordinary,public,无认证,True
江南抱朴,1,0,1,0.0,ordinary,public,无认证,True
水行潺潺,1,0,1,0.0,ordinary,public,无认证,True
江同学你好我是袁湘琴,1,1,0,0.0,ordinary,public,没有认证,True
江夏云飞,3,1,0,0.0,ordinary,public,没有认证,True
江山li,1,0,1,0.0,ordinary,public,无认证,True
江山待林裴,1,0,1,0.0,ordinary,public,无认证,True
江户-柯南,1,1,0,0.0,ordinary,public,没有认证,True
江户川小雨点,1,0,1,0.0,ordinary,public,无认证,True
江楓自蓊郁丶,1,1,0,0.0,ordinary,public,无认证,True
江江江多了一个江,1,0,1,0.0,ordinary,public,无认证,True
江河轻舟客,1,0,1,0.0,ordinary,public,无认证,True
江湖一笑水上飘,1,0,1,0.0,ordinary,public,无认证,True
江湖情童朗业,1,0,1,0.0,ordinary,public,无认证,True
江湖逸娱,1,1,0,0.0,ordinary,public,没有认证,True
江湖险恶送你回复活点,1,0,1,0.0,ordinary,public,无认证,True
江南无所有雨过天更清,1,0,1,0.0,ordinary,public,无认证,True
水边随想,1,1,0,0.0,ordinary,public,没有认证,True
水采田-,1,0,1,0.0,ordinary,public,无认证,True
水间月影,1,0,1,0.0,ordinary,public,无认证,True
水韵静听,1,1,0,0.0,ordinary,public,无认证,True
水饺想变成冬菜包,2,0,1,0.0,ordinary,public,没有认证,True
永不止步168163,1,1,0,0.0,ordinary,public,无认证,True
永和九年取舍万殊,1,1,0,0.0,ordinary,public,无认证,True
永城冯鹤群,1,1,0,0.0,ordinary,public,无认证,True
永宁文化,1,1,0,0.0,ordinary,other,蓝V认证,True
永康电台,1,1,0,0.0,ordinary,other,蓝V认证,True
永恒的魔翼G11,1,0,1,0.0,ordinary,public,无认证,True
永恒真一9981,2,0,1,0.0,ordinary,public,无认证,True
永远也吃不饱的小猫,1,1,0,0.0,ordinary,public,无认证,True
汉唐长安中医郭仲凯,12,1,0,0.0,wemedia,wemedia,黄V认证,True
永远拾捌的炸灌肠,1,0,1,0.0,ordinary,public,没有认证,True
永远是龙的传人2012,1,0,1,0.0,ordinary,public,无认证,True
永远永远不放弃反抗,1,0,1,0.0,ordinary,public,无认证,True
永远的shirley潇,1,0,1,0.0,ordinary,public,无认证,True
永远祝福祖国,1,0,1,0.0,ordinary,public,没有认证,True
永远跟着步伐走,1,1,0,0.0,ordinary,public,无认证,True
永远迟到的鱼鱼子,1,1,0,0.0,ordinary,public,无认证,True
求丹云,2,1,0,0.0,ordinary,public,没有认证,True
求变丶,1,0,1,0.0,ordinary,public,无认证,True
求求我自己考个CPA吧看看书吧,1,0,1,0.0,ordinary,public,无认证,True
求转运-jin,1,0,1,0.0,ordinary,public,无认证,True
汉-元宁,3,0,1,0.0,ordinary,public,没有认证,True
汉东省检察长,1,0,1,0.0,ordinary,public,无认证,True
汉中市检察院,1,1,0,0.0,wemedia,wemedia,黄V认证,True
永远做我的宝贝嘿,1,0,1,0.0,ordinary,public,无认证,True
止不住心动bd,1,1,0,0.0,ordinary,public,无认证,True
止于至善哉,1,0,1,0.0,ordinary,public,无认证,True
止战之殇66666,2,0,1,0.0,ordinary,public,无认证,True
止此些好,1,1,0,0.0,ordinary,public,无认证,True
止水如我,1,1,0,0.0,ordinary,public,无认证,True
止谣君,3,1,0,0.0,ordinary,public,没有认证,True
正三忍,2,0,2,0.0,ordinary,public,无认证,True
正义南陵,1,1,0,0.0,ordinary,other,蓝V认证,True
正义联盟0007,1,1,0,0.0,ordinary,public,无认证,True
正善君,1,0,1,0.0,ordinary,public,无认证,True
正善心语,1,1,0,0.0,ordinary,public,无认证,True
正在學海無涯苦作舟,1,0,1,0.0,ordinary,public,无认证,True
正好就很好,1,0,1,0.0,ordinary,public,无认证,True
毛敖敖maoaoaoo,1,0,1,0.0,ordinary,public,无认证,True
正摘桃花换酒钱,1,1,0,0.0,ordinary,public,无认证,True
正歌99,2,0,1,0.0,ordinary,public,无认证,True
正版芋圆,1,0,1,0.0,ordinary,public,无认证,True
正胜1949,3,0,1,0.0,ordinary,public,没有认证,True
正能量新手596,1,0,1,0.0,ordinary,public,无认证,True
正返馈,3,0,1,0.0,ordinary,public,没有认证,True
正道之光_二代目,1,1,0,0.0,ordinary,public,没有认证,True
正道无为2018,1,0,1,0.0,ordinary,public,无认证,True
此-_号-_作-_废-_,2,1,0,0.0,ordinary,public,无认证,True
此刻知行合一,1,1,0,0.0,ordinary,public,无认证,True
此生若如初见,1,0,1,0.0,ordinary,public,无认证,True
此用户署名小可爱Sirius,2,0,1,0.0,ordinary,public,无认证,True
此蛋挞非彼蛋挞,1,0,1,0.0,ordinary,public,无认证,True
正念百合,2,0,1,0.0,ordinary,public,没有认证,True
橦宝宝521,1,1,0,0.0,ordinary,public,无认证,True
檀香入骨TJC,1,0,1,0.0,ordinary,public,无认证,True
次di花开,1,0,1,0.0,ordinary,public,无认证,True
欢乐云何,1,0,1,0.0,ordinary,public,无认证,True
欢乐的可冉,1,0,1,0.0,ordinary,public,没有认证,True
欢喜小佳佳,1,1,0,0.0,ordinary,public,无认证,True
欢欢6601301698,1,0,1,0.0,ordinary,public,无认证,True
欢颜03490,1,0,1,0.0,ordinary,public,无认证,True
欣善美丫,1,0,1,0.0,ordinary,public,无认证,True
欣彤心同,1,0,1,0.0,ordinary,public,无认证,True
欣文love文,1,0,1,0.0,ordinary,public,无认证,True
欣梦悠然,1,0,1,0.0,ordinary,public,无认证,True
欣欣向荣_68892,1,0,1,0.0,ordinary,public,无认证,True
止88565,1,0,1,0.0,ordinary,public,无认证,True
欣黄123,1,0,1,0.0,ordinary,public,无认证,True
欧K欧椰椰,1,1,0,0.0,ordinary,public,无认证,True
欧气的2-024,1,0,1,0.0,wemedia,wemedia,黄V认证,True
欧米-71379,1,0,1,0.0,ordinary,public,无认证,True
欧红枚,1,1,0,0.0,ordinary,public,没有认证,True
欧阳费劲sugar,1,0,1,0.0,ordinary,public,无认证,True
欺詐師_狸貓,4,0,1,0.0,ordinary,public,没有认证,True
款侑,1,1,0,0.0,ordinary,public,无认证,True
歆一爱吃肉Yuki,1,0,1,0.0,ordinary,public,无认证,True
歆悦翎,5,0,1,0.0,ordinary,public,无认证,True
歌乐山精神病院1号,1,0,1,0.0,ordinary,public,无认证,True
歌声ZW,1,0,1,0.0,ordinary,public,无认证,True
歌舍不下2015,1,0,1,0.0,ordinary,public,无认证,True
歙县反邪,1,1,0,0.0,ordinary,other,蓝V认证,True
欣欣淼淼开心每一刻,1,1,0,0.0,ordinary,public,无认证,True
每天在抖音,1,0,1,0.0,ordinary,public,无认证,True
每天很开心的,1,1,0,0.0,ordinary,public,没有认证,True
每天的爱与恨,1,0,1,0.0,ordinary,public,无认证,True
每天睡不醒的薇薇安,1,0,1,0.0,ordinary,public,无认证,True
每天笑一笑end,3,0,1,0.0,ordinary,public,没有认证,True
每天进步的雪洛,1,0,1,0.0,ordinary,public,无认证,True
每天都在想你123456,1,0,1,0.0,ordinary,public,无认证,True
每天都开开心心的小可爱,1,0,1,0.0,ordinary,public,无认证,True
每天都想暴富啊哇,1,0,1,0.0,ordinary,public,无认证,True
