user_name,n_targets_total,n_m,n_w,B_i,user_type_raw,node_type_3class
绿水青山草药缘,1,0,1,0.0,wemedia,wemedia
维卡斯啦啦啦啦啦,10,0,1,0.0,public,ordinary
绩笑的心心粉,1,1,0,0.0,other,ordinary
绝处逢生的欣喜若狂,1,0,1,0.0,wemedia,wemedia
经方古中医,2,1,0,0.0,wemedia,wemedia
织姬江礼·,1,0,1,0.0,wemedia,wemedia
说是改昵称才能看到发出的评论,5,0,1,0.0,public,ordinary
绅士的喵月大人,2,1,0,0.0,public,ordinary
纶柒紗琉,1,0,1,0.0,wemedia,wemedia
红酒可乐翅根白米饭,1,0,1,0.0,public,ordinary
红色经典白,1,0,1,0.0,wemedia,wemedia
红糖蒸糕,1,0,1,0.0,public,ordinary
紫云小杉,1,1,0,0.0,public,ordinary
糖小允mastar,1,1,0,0.0,public,ordinary
精美猎妈者,1,1,0,0.0,other,ordinary
类人幻觉体验师,1,0,1,0.0,public,ordinary
细雨骑驴打滚,2,1,0,0.0,public,ordinary
肖意一肖宇齐,1,0,1,0.0,wemedia,wemedia
肇庆西江网,1,1,0,0.0,other,ordinary
而立之人81,5,1,0,0.0,public,ordinary
老荒微博,1,1,0,0.0,public,ordinary
老盖仙少爷,1,1,0,0.0,wemedia,wemedia
老猫黑酱,1,0,1,0.0,public,ordinary
老牟的微博,1,1,0,0.0,public,ordinary
老冬Max,1,1,0,0.0,public,ordinary
翻译硕士考研网,1,0,1,0.0,wemedia,wemedia
网人君剑,1,0,1,0.0,public,ordinary
羽羽山山,1,0,1,0.0,wemedia,wemedia
羽族皇子15u,2,0,2,0.0,wemedia,wemedia
美食锦鲤,1,0,1,0.0,public,ordinary
美是参差多态,1,0,1,0.0,public,ordinary
美帝花凌g2了没,1,0,1,0.0,public,ordinary
美国医级资源_Sonmore,1,0,1,0.0,wemedia,wemedia
美丽禹王台,1,1,0,0.0,other,ordinary
美中不足5555,5,2,0,0.0,public,ordinary
罗百竹,3,0,2,0.0,public,ordinary
网信玉环,1,1,0,0.0,other,ordinary
翟峰搞清这世界,1,0,1,0.0,wemedia,wemedia
离宫之期,1,1,0,0.0,public,ordinary
福杯满溢的小草,1,1,0,0.0,public,ordinary
神话pirategirl,1,1,0,0.0,public,ordinary
神来气旺福豆之,1,0,1,0.0,public,ordinary
成都市中级人民法院,1,1,0,0.0,other,ordinary
神基Laurant,1,0,1,0.0,wemedia,wemedia
祖传中医肖春林,1,0,1,0.0,wemedia,wemedia
祈福838342037,3,0,1,0.0,public,ordinary
礼泉检察,1,1,0,0.0,other,ordinary
米酒汤圆菟,1,1,0,0.0,public,ordinary
碧流沙沙沙,1,1,0,0.0,public,ordinary
石家庄卫生健康,1,1,0,0.0,government,mainstream
石佛看投资,1,0,1,0.0,wemedia,wemedia
知音汉阳,1,1,0,0.0,other,ordinary
瞻云云,1,0,1,0.0,wemedia,wemedia
看雨的风筝,1,0,1,0.0,public,ordinary
看宜兴,1,1,0,0.0,other,ordinary
直发的阿拉蕾,1,0,1,0.0,public,ordinary
直到胜利小水晶,1,0,1,0.0,public,ordinary
碧落深处一点心,3,0,1,0.0,public,ordinary
米米油,1,1,0,0.0,public,ordinary
米妮兰诗,2,1,0,0.0,public,ordinary
筱-20081027,1,0,1,0.0,public,ordinary
第三人造天堂,3,0,1,0.0,public,ordinary
第一神探长,1,1,0,0.0,public,ordinary
第一球迷胖哥,2,1,0,0.0,public,ordinary
第一合肥,1,1,0,0.0,wemedia,wemedia
第一个豆沙包,1,0,1,0.0,wemedia,wemedia
笑着寻梦,1,1,0,0.0,wemedia,wemedia
秋秋Aoair,1,0,1,0.0,wemedia,wemedia
童颜永在--心理医生,3,1,0,0.0,wemedia,wemedia
章鱼考古基地,1,0,1,0.0,wemedia,wemedia
立范标榜树正气扭转熏陶植情操,1,1,0,0.0,other,ordinary
稳稳的豆豆,3,1,0,0.0,public,ordinary
稀碎心情,5,1,0,0.0,public,ordinary
秭归发布,1,1,0,0.0,government,mainstream
秦梦琉,7,1,0,0.0,other,ordinary
秦子雄大队长,1,1,0,0.0,public,ordinary
秦哥观天下,1,1,0,0.0,public,ordinary
秋风专属,1,0,1,0.0,public,ordinary
竹庄讲道,9,5,0,0.0,public,ordinary
蜜桃-雪碧养乐多,1,1,0,0.0,public,ordinary
蜀乡夜雨,1,1,0,0.0,public,ordinary
蚕宝宝o_o,1,0,1,0.0,public,ordinary
薰衣草庄园-新宇医生,1,0,1,0.0,wemedia,wemedia
薏米薏米酱_,1,0,1,0.0,wemedia,wemedia
薄叶_诸事如意,1,1,0,0.0,public,ordinary
蔡久荣,1,1,0,0.0,public,ordinary
蔚蓝森林公园,2,0,1,0.0,public,ordinary
蓝色的心情5776,2,0,1,0.0,public,ordinary
肖突突,1,1,0,0.0,public,ordinary
蒙蒙小薯条_,1,1,0,0.0,public,ordinary
蒙味始觉,1,0,1,0.0,wemedia,wemedia
葱油拌面2010,2,1,0,0.0,public,ordinary
葬剑叹箫心,6,0,1,0.0,public,ordinary
葫芦丝图,1,0,1,0.0,public,ordinary
葩伯,1,1,0,0.0,public,ordinary
葛优瘫一级代表_Lu,1,1,0,0.0,public,ordinary
著名酒后表脸艺术家,1,0,1,0.0,wemedia,wemedia
萱萱KSH1314,1,1,0,0.0,public,ordinary
蓝帆小蓝,1,0,1,0.0,wemedia,wemedia
诚顺和中医馆女科病诊治调理中心,1,1,0,0.0,other,ordinary
让我發啦,2,0,1,0.0,public,ordinary
认真的吉吉,1,0,1,0.0,public,ordinary
誓做吃货的艾拉,1,1,0,0.0,public,ordinary
观自在悟如来,1,1,0,0.0,public,ordinary
要改正要学好,8,1,0,0.0,public,ordinary
西门丁XD,1,0,1,0.0,public,ordinary
西游未记,1,1,0,0.0,public,ordinary
西安国际港务区,1,1,0,0.0,other,ordinary
蜜桃莓莓摇摇冰,1,0,1,0.0,wemedia,wemedia
西北偏东南2020,2,1,0,0.0,public,ordinary
西充公安,1,1,0,0.0,government,mainstream
装甲北极白熊,1,0,1,0.0,public,ordinary
被辐射的女拖拉机手,1,0,1,0.0,public,ordinary
被动发财躺赢人生就是我,6,1,0,0.0,public,ordinary
袅袅水芝红nnszh,1,1,0,0.0,public,ordinary
袅袅水芝红200412,1,1,0,0.0,public,ordinary
补不足999,1,0,1,0.0,public,ordinary
行动的苍鹰,2,1,0,0.0,public,ordinary
蠡溪青莲,5,3,0,0.0,public,ordinary
西双版纳政法,1,1,0,0.0,wemedia,wemedia
花月留痕,2,0,1,0.0,public,ordinary
芊芊龙,2,1,0,0.0,wemedia,wemedia
艾瑞秋,1,1,0,0.0,public,ordinary
色琳珑079,2,1,0,0.0,public,ordinary
良知公社,1,1,0,0.0,public,ordinary
船新小白,1,1,0,0.0,public,ordinary
自律自己看,1,0,1,0.0,public,ordinary
腊肠的尾巴,1,1,0,0.0,public,ordinary
脱贫攻坚_伊丽莎白,1,1,0,0.0,public,ordinary
萨卡萨卡班班甲鱼厨子,1,0,1,0.0,public,ordinary
胭jinjing,2,0,1,0.0,public,ordinary
胡思乱想的花,6,2,0,0.0,public,ordinary
胡化立,2,1,0,0.0,wemedia,wemedia
胖胖Grenouille,1,0,1,0.0,public,ordinary
育苑春泥,1,1,0,0.0,wemedia,wemedia
育儿专家张思莱,3,1,0,0.0,public,ordinary
肥肥小炸虾,5,0,1,0.0,wemedia,wemedia
肥佬衡G,1,1,0,0.0,public,ordinary
股道热肠也,2,1,0,0.0,public,ordinary
股海也无涯,1,1,0,0.0,other,ordinary
胶佬WJ,8,1,0,0.0,public,ordinary
营养顾问芝兰之室,1,1,0,0.0,public,ordinary
萍乡安源发布,1,1,0,0.0,government,mainstream
菲小象,1,1,0,0.0,public,ordinary
菁菁青青菁菁,1,1,0,0.0,public,ordinary
莴苣与土豆,2,1,0,0.0,public,ordinary
莫斯特就挺无语,1,0,1,0.0,public,ordinary
莘县融媒体孙凌昕_,1,1,0,0.0,public,ordinary
莘县融媒体中心,2,2,0,0.0,other,ordinary
莘县孙维松,1,1,0,0.0,public,ordinary
花迎777,4,0,2,0.0,public,ordinary
药子陌,2,0,1,0.0,wemedia,wemedia
草莓售卖旅舍_,1,1,0,0.0,public,ordinary
草莓味的山楂酱,1,1,0,0.0,public,ordinary
茫茫本尊,2,0,1,0.0,public,ordinary
茉莉花味武士,1,0,1,0.0,public,ordinary
英之cai,5,1,0,0.0,wemedia,wemedia
苏打加冰_,1,1,0,0.0,other,ordinary
苏州置业顾问V,1,0,1,0.0,wemedia,wemedia
苍蓝101,1,1,0,0.0,public,ordinary
苍苍蒹葭永忆故乡,5,0,1,0.0,public,ordinary
药师驾到助健康,1,0,1,0.0,wemedia,wemedia
一键康,1,1,0,0.0,other,ordinary
一碗桔子羹,1,0,1,0.0,wemedia,wemedia
一把小汗,2,1,0,0.0,public,ordinary
一团矛盾-中医药探讨,4,1,0,0.0,public,ordinary
一叶入江川,1,1,0,0.0,public,ordinary
一只老狗逼,1,1,0,0.0,public,ordinary
一口气吃掉丸子,1,1,0,0.0,public,ordinary
一口一川,1,1,0,0.0,public,ordinary
一二三Jane,2,1,0,0.0,public,ordinary
恐怖大魔王--,1,0,1,0.0,public,ordinary
·宇你·,1,0,1,0.0,wemedia,wemedia
zzzj1202,2,0,1,0.0,public,ordinary
ziyuzilede,1,0,1,0.0,public,ordinary
zimouhk,1,1,0,0.0,other,ordinary
zhenyuncai,1,0,1,0.0,public,ordinary
zctyl2015,2,0,1,0.0,public,ordinary
yyli,4,1,0,0.0,public,ordinary
yx希望_,8,0,1,0.0,public,ordinary
yummy3_,1,0,1,0.0,public,ordinary
·苏璃陌·,1,1,0,0.0,public,ordinary
不做一个爱哭鬼,1,1,0,0.0,other,ordinary
不zuo的ph-4,9,0,2,0.0,public,ordinary
下午茶2599,2,1,0,0.0,public,ordinary
上海人捍卫上海,1,0,1,0.0,public,ordinary
上扬嘴角是我,2,1,0,0.0,public,ordinary
上善若水27294,1,1,0,0.0,public,ordinary
三湘里手_湖南本地通,1,1,0,0.0,public,ordinary
三月暒辰,3,1,0,0.0,public,ordinary
三月廿五fish,1,0,1,0.0,public,ordinary
一颗积雨云_,2,0,1,0.0,public,ordinary
三友化工小股民600409,1,1,0,0.0,wemedia,wemedia
万象更新不着相,2,1,0,0.0,public,ordinary
万孚健康,1,1,0,0.0,other,ordinary
万千重风霜任由之,1,1,0,0.0,public,ordinary
万事支持哥,2,1,0,0.0,public,ordinary
丁火戊土6,2,0,1,0.0,public,ordinary
丁声基,6,0,1,0.0,wemedia,wemedia
丁丁想做一颗盆栽BONBONBON_921,1,1,0,0.0,public,ordinary
丁一木木,1,1,0,0.0,public,ordinary
一鸣惊人RAT,3,1,0,0.0,public,ordinary
三思柯南,1,1,0,0.0,public,ordinary
mhhh188,5,0,1,0.0,public,ordinary
manyou2008,1,1,0,0.0,public,ordinary
luntan77508,2,1,0,0.0,public,ordinary
liki10000,3,0,1,0.0,public,ordinary
lemon198177,1,0,1,0.0,public,ordinary
k-lin007,2,1,0,0.0,public,ordinary
jrry86,7,0,1,0.0,public,ordinary
jlj6661_pkl,3,0,2,0.0,public,ordinary
jeleone,1,1,0,0.0,public,ordinary
yoyo_一直都很方,2,0,1,0.0,public,ordinary
inmone,1,0,1,0.0,public,ordinary
idanielxuan,1,1,0,0.0,public,ordinary
ichibana,1,0,1,0.0,wemedia,wemedia
hhxxttxs2333,1,1,0,0.0,public,ordinary
happy晓荷,1,1,0,0.0,public,ordinary
happyhappycinnamoncat,1,1,0,0.0,public,ordinary
gyongzheng,1,1,0,0.0,other,ordinary
ggsh29,2,0,1,0.0,public,ordinary
fwbb2008,1,0,1,0.0,public,ordinary
ipandmac,2,1,0,0.0,public,ordinary
xiaozhang2017,1,0,1,0.0,public,ordinary
wstilden_gu3r9,3,0,1,0.0,public,ordinary
wooooosunnysj,5,0,1,0.0,public,ordinary
willIknow,2,0,1,0.0,public,ordinary
wenray来了,6,2,0,0.0,public,ordinary
truemann88,2,1,0,0.0,public,ordinary
tomoyuese0409,1,1,0,0.0,public,ordinary
stopleaselgun,1,1,0,0.0,public,ordinary
sipomao,1,0,1,0.0,public,ordinary
myra就是笙於,5,1,0,0.0,public,ordinary
sap233,3,1,0,0.0,public,ordinary
rushinger333,3,1,0,0.0,public,ordinary
raingotong,1,0,1,0.0,public,ordinary
pd爱困觉,3,0,2,0.0,public,ordinary
ousmz,17,0,2,0.0,public,ordinary
olsenly,1,1,0,0.0,public,ordinary
o0OoOo0,1,0,1,0.0,public,ordinary
nobodymomo123,2,2,0,0.0,public,ordinary
nicole阿妮,1,0,1,0.0,public,ordinary
nee的小星星0928,1,0,1,0.0,wemedia,wemedia
shayatou08,1,0,1,0.0,public,ordinary
付士山,1,1,0,0.0,wemedia,wemedia
今日剑川,2,1,0,0.0,other,ordinary
今天也要加一杯,1,1,0,0.0,other,ordinary
人民日报健康客户端,1,1,0,0.0,mainstream,mainstream
人打猫,1,1,0,0.0,other,ordinary
人人有忠献12138,1,1,0,0.0,public,ordinary
亳州反邪教,2,2,0,0.0,other,ordinary
亲亲飞飞宝贝,1,0,1,0.0,wemedia,wemedia
亮剑鸣007,4,3,0,0.0,public,ordinary
不吃糖不吃糖就是不吃糖,8,0,1,0.0,public,ordinary
五道沟视点,1,0,1,0.0,wemedia,wemedia
五十弦311,1,0,1,0.0,public,ordinary
云淡风轻L1314521,1,1,0,0.0,public,ordinary
云泉微博,2,0,1,0.0,wemedia,wemedia
云晞万象共伶仃,1,0,1,0.0,public,ordinary
云南省互联网举报中心,1,1,0,0.0,other,ordinary
二猪,4,1,0,0.0,public,ordinary
二水柚子茶,1,1,0,0.0,wemedia,wemedia
二楼后座的白袍吖,2,1,0,0.0,public,ordinary
亦灵占星,1,1,0,0.0,public,ordinary
健康河北官微,1,1,0,0.0,other,ordinary
健康徐州,1,1,0,0.0,other,ordinary
做A股时间的朋友,1,0,1,0.0,wemedia,wemedia
倔强杜杜,1,1,0,0.0,public,ordinary
依依的1985,6,0,1,0.0,public,ordinary
你猜我到底猜不猜ya,3,1,0,0.0,public,ordinary
你是我右眼角下的痣,1,1,0,0.0,public,ordinary
作者海菱,1,0,1,0.0,wemedia,wemedia
作家艾瑞思,1,1,0,0.0,wemedia,wemedia
仠紫鹤,1,1,0,0.0,public,ordinary
佛佑良善,2,2,0,0.0,public,ordinary
余生伴你么么哒,1,1,0,0.0,public,ordinary
余柑果儿,1,1,0,0.0,public,ordinary
何怡建LOVE,1,0,1,0.0,public,ordinary
伤太深的左手,1,1,0,0.0,public,ordinary
会跑的Su,3,1,0,0.0,public,ordinary
会组织会组织会组织,2,0,1,0.0,public,ordinary
优雅的美洲豹女士,1,1,0,0.0,public,ordinary
众托帮,2,1,0,0.0,public,ordinary
仿生羊会梦见电子萝卜吗,1,1,0,0.0,public,ordinary
佛坪县检察院,1,1,0,0.0,wemedia,wemedia
中医范圣华,1,0,1,0.0,wemedia,wemedia
中医田应旭,11,0,4,0.0,public,ordinary
中医张恒毅,3,0,1,0.0,wemedia,wemedia
中医小竹,1,1,0,0.0,public,ordinary
严宝雄起,1,0,1,0.0,wemedia,wemedia
丢丢_Yee,1,0,1,0.0,public,ordinary
东禾w,1,0,1,0.0,public,ordinary
东琳羽雅,1,1,0,0.0,public,ordinary
业余宽客,1,1,0,0.0,public,ordinary
二月花bj,1,1,0,0.0,public,ordinary
专业小粉粉,1,0,1,0.0,public,ordinary
不隐卷柏,1,1,0,0.0,public,ordinary
不练出腹肌不改名11,1,0,1,0.0,public,ordinary
不稍息的77,1,0,1,0.0,wemedia,wemedia
不爱吃粽子的蜗牛,6,1,0,0.0,public,ordinary
不想期待太多,1,1,0,0.0,public,ordinary
不惜而终,1,0,1,0.0,public,ordinary
不如不曾来,17,1,0,0.0,public,ordinary
不喘气的兔子,1,1,0,0.0,public,ordinary
不和没写完作业的玩,1,0,1,0.0,public,ordinary
专注吃瓜勿cue__,2,1,0,0.0,public,ordinary
乾坤风标,1,1,0,0.0,public,ordinary
买臣负薪,5,0,1,0.0,public,ordinary
书画家郭万长-清风老人,1,0,1,0.0,wemedia,wemedia
九月萧阳,1,1,0,0.0,public,ordinary
九吃,1,0,1,0.0,wemedia,wemedia
九九渝,1,0,1,0.0,public,ordinary
乜了风,1,0,1,0.0,public,ordinary
乔家轻云,1,1,0,0.0,other,ordinary
丽达乌斯季诺维奇,1,0,1,0.0,public,ordinary
中原新哥,1,1,0,0.0,public,ordinary
丶夏青莲,1,0,1,0.0,public,ordinary
临沧政法,1,1,0,0.0,mainstream,mainstream
临汾政法,1,1,0,0.0,other,ordinary
中流击水三千里,1,1,0,0.0,public,ordinary
中年爷们,2,0,1,0.0,public,ordinary
中年S奥特曼,1,1,0,0.0,public,ordinary
中央网信办举报中心,1,1,0,0.0,mainstream,mainstream
中大教师珠珠BABE,1,1,0,0.0,wemedia,wemedia
中国石油内蒙古销售公司,1,1,0,0.0,other,ordinary
中原渔夫,1,1,0,0.0,wemedia,wemedia
为拦截,1,1,0,0.0,wemedia,wemedia
JoeJohn,1,1,0,0.0,wemedia,wemedia
Jaylar,1,1,0,0.0,public,ordinary
Irene_887,1,1,0,0.0,public,ordinary
Immmyself,1,1,0,0.0,public,ordinary
Iam小猫,1,1,0,0.0,public,ordinary
ICee圈,2,0,1,0.0,public,ordinary
H茜茜茜茜茜茜,1,1,0,0.0,other,ordinary
Hsia_666,2,0,1,0.0,public,ordinary
Helen-HZ,1,1,0,0.0,public,ordinary
free_free啊,1,1,0,0.0,wemedia,wemedia
HRA-惠斯安普,1,1,0,0.0,other,ordinary
Gorzsl,1,1,0,0.0,public,ordinary
Fungi1314,8,1,0,0.0,public,ordinary
FuJunLG,2,0,1,0.0,public,ordinary
FuJiLiLe,1,1,0,0.0,public,ordinary
FrancesCJ,1,1,0,0.0,other,ordinary
FailOftenFailFast,2,0,1,0.0,public,ordinary
Erinya102,1,1,0,0.0,public,ordinary
DarkAngel1004,2,1,0,0.0,public,ordinary
HedgehogLetter,1,1,0,0.0,public,ordinary
Louis-1,2,1,0,0.0,public,ordinary
LonShily,1,1,0,0.0,public,ordinary
Lockhoi,1,1,0,0.0,public,ordinary
LivOnagodin,1,0,1,0.0,wemedia,wemedia
LeninadeIV,1,1,0,0.0,public,ordinary
Laurent666,1,0,1,0.0,public,ordinary
Lady--雅小贝,1,0,1,0.0,public,ordinary
LTouchHe-LLLLLL,1,0,1,0.0,public,ordinary
LJY旋风,1,1,0,0.0,other,ordinary
Johnnyduoshuaa,1,1,0,0.0,public,ordinary
L-viking,1,1,0,0.0,public,ordinary
K要健健康康的,3,0,1,0.0,public,ordinary
K少家的阿菲,1,0,1,0.0,public,ordinary
Kylo3339,1,1,0,0.0,public,ordinary
Kudo_Ran_sr,3,0,1,0.0,public,ordinary
KrisFish,3,0,1,0.0,public,ordinary
Kelsi-L,1,1,0,0.0,public,ordinary
Kathy_run,1,1,0,0.0,other,ordinary
KD_72,1,0,1,0.0,public,ordinary
June-姚,1,1,0,0.0,public,ordinary
LAIFE乐梵,1,1,0,0.0,other,ordinary
鼻科医生王先忠,1,0,1,0.0,wemedia,wemedia
黛染尺素,1,1,0,0.0,other,ordinary
黑黑_gunner,2,1,0,0.0,wemedia,wemedia
黑桐亁也,3,0,1,0.0,public,ordinary
黄点点的微博,1,1,0,0.0,wemedia,wemedia
黄昏中的小狼,1,1,0,0.0,public,ordinary
黄打油,5,1,0,0.0,public,ordinary
黄埔检察,1,1,0,0.0,other,ordinary
黄勇刚,1,0,1,0.0,wemedia,wemedia
DK超玩会CC,1,1,0,0.0,public,ordinary
-相思成林-,1,1,0,0.0,other,ordinary
-心动计划-,1,0,1,0.0,wemedia,wemedia
-5996-车起步-,1,1,0,0.0,public,ordinary
--4444x--,1,0,1,0.0,wemedia,wemedia
---吃草的老虎---,1,1,0,0.0,public,ordinary
龙口市融媒体中心,1,1,0,0.0,other,ordinary
2019novelCOronaVirus,5,2,0,0.0,public,ordinary
麟麒在墙头吃瓜,4,0,1,0.0,public,ordinary
麦可依然香饽饽,14,3,0,0.0,public,ordinary
麻醉医生凌楚眠,1,1,0,0.0,public,ordinary
Cooolzee,3,1,0,0.0,public,ordinary
Coffee_Yuan,3,1,0,0.0,other,ordinary
Cl_砾儿,3,1,0,0.0,public,ordinary
Chengxiaoyu610,1,0,1,0.0,public,ordinary
Cahn_92,1,0,1,0.0,wemedia,wemedia
CY无邪,1,1,0,0.0,other,ordinary
CR7_LYJ,1,1,0,0.0,public,ordinary
CBS0086,1,1,0,0.0,public,ordinary
A退伍军人,1,1,0,0.0,public,ordinary
齐云圣帝洛珊,3,0,1,0.0,public,ordinary
A大的遊戲晉級了,3,1,0,0.0,wemedia,wemedia
Asaikana,1,1,0,0.0,public,ordinary
Apocalypse-锐,5,0,1,0.0,wemedia,wemedia
Aobama的妹妹,2,2,0,0.0,public,ordinary
Angel喵喵喵,1,0,1,0.0,public,ordinary
Amoy閩南羁旅人,2,1,0,0.0,public,ordinary
-黑椒尘埃-,1,1,0,0.0,public,ordinary
龙亭在线,1,1,0,0.0,other,ordinary
龍宮輝夜,4,0,1,0.0,public,ordinary
齐鲁青未了-3,8,0,1,0.0,public,ordinary
A是小可乐呀,1,0,1,0.0,public,ordinary
_龙麻麻,2,1,0,0.0,public,ordinary
_菩提老祖,1,0,1,0.0,public,ordinary
_肆拾_,1,0,1,0.0,public,ordinary
_清香集,1,1,0,0.0,public,ordinary
_无忧无虑YY,1,1,0,0.0,public,ordinary
_孟小四_,1,1,0,0.0,public,ordinary
_Zodiac_S,1,0,1,0.0,public,ordinary
_Pioneer93,1,1,0,0.0,public,ordinary
ZhengJ_,2,1,0,0.0,public,ordinary
LuccCccccky77,1,1,0,0.0,public,ordinary
ZYWB5998,1,1,0,0.0,public,ordinary
Yuezuofei--,1,0,1,0.0,public,ordinary
YalPark,1,1,0,0.0,public,ordinary
YUUKONOTSUBASA,3,1,0,0.0,public,ordinary
YES我是一個會發財的女人,1,1,0,0.0,public,ordinary
WinnifredX,3,0,1,0.0,public,ordinary
WicknixRay,1,1,0,0.0,public,ordinary
VNK0252,2,1,0,0.0,public,ordinary
UR只眼姬,1,0,1,0.0,public,ordinary
Zenobruto,6,1,0,0.0,public,ordinary
flex66,11,0,2,0.0,public,ordinary
evapsyche,1,0,1,0.0,public,ordinary
ebnash,18,0,2,0.0,public,ordinary
doomgnu_,3,1,0,0.0,public,ordinary
dlnsz,7,0,2,0.0,public,ordinary
dingxiang50,5,1,0,0.0,public,ordinary
devil4405,2,2,0,0.0,wemedia,wemedia
daboboye,2,0,1,0.0,public,ordinary
cicimimi2010,3,0,1,0.0,public,ordinary
a_秀秀_a,2,1,0,0.0,public,ordinary
caocaocaopi999,5,1,0,0.0,public,ordinary
bobisaman,1,1,0,0.0,public,ordinary
befruitful,1,0,1,0.0,wemedia,wemedia
beer9119,1,0,1,0.0,public,ordinary
balancedoll,4,1,0,0.0,public,ordinary
a雨洪a微信,1,1,0,0.0,public,ordinary
ally-evon2013,1,1,0,0.0,public,ordinary
alizee22,2,2,0,0.0,public,ordinary
aheavypencil,1,1,0,0.0,public,ordinary
adrchen,1,0,1,0.0,wemedia,wemedia
cardiogo,2,0,1,0.0,public,ordinary
Run700,1,1,0,0.0,public,ordinary
Re凌度操作频繁,1,0,1,0.0,public,ordinary
RealMadrid,2,1,0,0.0,public,ordinary
Qianniansea,2,0,1,0.0,public,ordinary
Prettybaby涵涵小不点,1,0,1,0.0,public,ordinary
PiuBobo_,2,2,0,0.0,public,ordinary
PSproca,1,0,1,0.0,public,ordinary
PK一把,1,1,0,0.0,public,ordinary
PARKYEONHEE,1,1,0,0.0,public,ordinary
Tomate,1,1,0,0.0,public,ordinary
OOOOOOOO剌猬哋oooo1些事,3,1,0,0.0,public,ordinary
OLO哎嘿,1,1,0,0.0,public,ordinary
NikLee6499915950,1,1,0,0.0,public,ordinary
NicoleGPT,1,0,1,0.0,wemedia,wemedia
NOSTUPID3,7,0,1,0.0,wemedia,wemedia
MiuMiu你啊,2,0,1,0.0,public,ordinary
Miscellanea_wiwikatya,1,0,1,0.0,public,ordinary
MAGDALL-死线战士,2,1,0,0.0,public,ordinary
Lynx黑貓愛,1,1,0,0.0,wemedia,wemedia
LuvLuvK,1,1,0,0.0,public,ordinary
Ofhumanbondage,2,1,0,0.0,public,ordinary
Tiffany就是我,1,1,0,0.0,public,ordinary
TheGloomistVex_,1,0,1,0.0,public,ordinary
Teri柒_生如归流,1,1,0,0.0,public,ordinary
TX草虾,1,1,0,0.0,public,ordinary
TXXSYT,3,1,0,0.0,public,ordinary
SysArt,5,0,2,0.0,public,ordinary
Sweet雪云,1,0,1,0.0,public,ordinary
SuperfluousJan-VER2,1,0,1,0.0,public,ordinary
SteinsGate,1,1,0,0.0,wemedia,wemedia
RuudSchell,4,0,1,0.0,public,ordinary
Starf_cks,1,1,0,0.0,public,ordinary
Sn雪舞倾城,2,0,2,0.0,wemedia,wemedia
Silvia-YZ,1,1,0,0.0,public,ordinary
ShonLinus,1,0,1,0.0,public,ordinary
Sekai的野望,1,1,0,0.0,public,ordinary
Seamus不相信答案,1,1,0,0.0,public,ordinary
SXTVS-健康好生活,1,1,0,0.0,public,ordinary
SSS级哨兵周白菜,1,0,1,0.0,public,ordinary
SOSOX_,1,1,0,0.0,public,ordinary
Ryan的退休日记,1,1,0,0.0,public,ordinary
Stargazer-Jo,1,1,0,0.0,public,ordinary
小满夕夕OVO,1,0,1,0.0,public,ordinary
小浪,1,1,0,0.0,wemedia,wemedia
小李飞刀再出发,2,1,0,0.0,public,ordinary
小晴的老妈子,1,0,1,0.0,public,ordinary
小戈沃克Godoric,1,0,1,0.0,wemedia,wemedia
小小檎,1,1,0,0.0,public,ordinary
小媌子的妈妈,1,1,0,0.0,public,ordinary
小奥俊,2,1,0,0.0,public,ordinary
小因爱睡觉_,1,0,1,0.0,wemedia,wemedia
健康贵州,1,1,0,0.0,other,ordinary
小乔妮乐,1,0,1,0.0,public,ordinary
小丁做事小叮当_hh,1,1,0,0.0,wemedia,wemedia
小_缪,1,0,1,0.0,public,ordinary
将一键删除拉黑运用到极致的懒鬼,1,0,1,0.0,wemedia,wemedia
对饮于江湖,7,0,1,0.0,public,ordinary
寒舞C,3,0,1,0.0,public,ordinary
富平检察,1,1,0,0.0,wemedia,wemedia
宝鸡检察,1,1,0,0.0,wemedia,wemedia
宋秉桥1世,5,0,1,0.0,public,ordinary
小二,4,1,0,0.0,public,ordinary
山西平陆反邪教,1,1,0,0.0,other,ordinary
山西反邪教,1,1,0,0.0,other,ordinary
山猪背书包-,1,1,0,0.0,public,ordinary
山岚201403,3,0,1,0.0,public,ordinary
山初云洛·,1,0,1,0.0,wemedia,wemedia
居士妈妈万福-,2,0,1,0.0,public,ordinary
尤克菌菌,1,0,1,0.0,public,ordinary
尓湾阅读,1,1,0,0.0,public,ordinary
少小离家长胖回,2,0,1,0.0,public,ordinary
小狼1998,4,1,0,0.0,public,ordinary
小马过河SNS,6,0,1,0.0,public,ordinary
小雨姐姐讲故事,1,0,1,0.0,wemedia,wemedia
小银幕大人生,1,1,0,0.0,public,ordinary
小透明洛_荣耀不败,2,1,0,0.0,public,ordinary
小路_漫漫,2,1,0,0.0,public,ordinary
小虎吉,6,1,0,0.0,public,ordinary
小草儿MAY,1,1,0,0.0,public,ordinary
