user_name,prev_time,curr_time,transition,next_state,mainstream_risk_ratio,wemedia_risk_ratio,n_mainstream_targets_observed,n_wemedia_targets_observed,time_fe,n_posts,n_total_interactions,active_days,z_n_total_interactions,z_active_days,z_n_posts
我是希尔瑞思,2022-12-03 13:14:00,2022-12-04 18:53:00,M->H,H,0.0,,2,0,2022Q4,133,75,94,0.024927873443667613,-0.06171152449752945,-0.03163469118909074
我是希尔瑞思,2022-12-04 18:53:00,2022-12-06 10:13:00,H->H,H,0.0,,1,0,2022Q4,133,75,94,0.024927873443667613,-0.06171152449752945,-0.03163469118909074
我是希尔瑞思,2022-12-06 10:13:00,2022-12-08 06:50:00,H->H,H,0.0,,2,0,2022Q4,133,75,94,0.024927873443667613,-0.06171152449752945,-0.03163469118909074
我是希尔瑞思,2022-12-08 06:50:00,2022-12-08 14:24:00,H->H,H,0.0,,3,0,2022Q4,133,75,94,0.024927873443667613,-0.06171152449752945,-0.03163469118909074
我是希尔瑞思,2022-12-08 14:24:00,2022-12-08 19:01:00,H->M,M,0.0,,3,0,2022Q4,133,75,94,0.024927873443667613,-0.06171152449752945,-0.03163469118909074
我是希尔瑞思,2022-12-08 19:01:00,2022-12-09 10:14:00,M->M,M,0.0,,3,0,2022Q4,133,75,94,0.024927873443667613,-0.06171152449752945,-0.03163469118909074
我是希尔瑞思,2022-12-09 10:14:00,2022-12-09 18:40:00,M->M,M,0.0,,5,0,2022Q4,133,75,94,0.024927873443667613,-0.06171152449752945,-0.03163469118909074
我是希尔瑞思,2022-12-09 18:40:00,2022-12-09 20:34:00,M->M,M,0.0,,5,0,2022Q4,133,75,94,0.024927873443667613,-0.06171152449752945,-0.03163469118909074
我是希尔瑞思,2022-12-09 20:34:00,2022-12-10 09:23:00,M->M,M,0.0,,5,0,2022Q4,133,75,94,0.024927873443667613,-0.06171152449752945,-0.03163469118909074
我是希尔瑞思,2022-12-10 09:23:00,2022-12-11 09:08:00,M->M,M,0.0,,4,0,2022Q4,133,75,94,0.024927873443667613,-0.06171152449752945,-0.03163469118909074
我是希尔瑞思,2022-12-11 09:08:00,2022-12-11 09:14:00,M->M,M,0.0,,2,0,2022Q4,133,75,94,0.024927873443667613,-0.06171152449752945,-0.03163469118909074
我是希尔瑞思,2022-12-11 09:14:00,2022-12-11 10:58:00,M->M,M,0.0,,2,0,2022Q4,133,75,94,0.024927873443667613,-0.06171152449752945,-0.03163469118909074
我是希尔瑞思,2022-12-11 10:58:00,2022-12-15 15:44:00,M->H,H,0.0,,2,0,2022Q4,133,75,94,0.024927873443667613,-0.06171152449752945,-0.03163469118909074
我是希尔瑞思,2022-12-15 15:44:00,2023-01-02 16:41:00,H->H,H,0.14285714285714285,,7,0,2023Q1,133,75,94,0.024927873443667613,-0.06171152449752945,-0.03163469118909074
我是希尔瑞思,2023-01-02 16:41:00,2023-01-03 16:24:00,H->H,H,0.65,,5,0,2023Q1,133,75,94,0.024927873443667613,-0.06171152449752945,-0.03163469118909074
我是希尔瑞思,2023-01-03 16:24:00,2023-01-04 00:17:00,H->M,M,0.35416666666666663,,4,0,2023Q1,133,75,94,0.024927873443667613,-0.06171152449752945,-0.03163469118909074
我是希尔瑞思,2023-01-04 00:17:00,2023-01-04 09:26:00,M->H,H,0.5,,2,0,2023Q1,133,75,94,0.024927873443667613,-0.06171152449752945,-0.03163469118909074
我是希尔瑞思,2023-01-04 09:26:00,2023-01-04 22:40:00,H->M,M,0.5,,2,0,2023Q1,133,75,94,0.024927873443667613,-0.06171152449752945,-0.03163469118909074
我是希尔瑞思,2023-01-04 22:40:00,2023-01-05 11:13:00,M->M,M,0.5,,2,0,2023Q1,133,75,94,0.024927873443667613,-0.06171152449752945,-0.03163469118909074
我是希尔瑞思,2023-01-05 11:13:00,2023-01-07 14:52:00,M->H,H,0.0,,4,0,2023Q1,133,75,94,0.024927873443667613,-0.06171152449752945,-0.03163469118909074
我是希尔瑞思,2023-01-07 14:52:00,2023-01-07 15:22:00,H->M,M,0.0,,1,0,2023Q1,133,75,94,0.024927873443667613,-0.06171152449752945,-0.03163469118909074
我是希尔瑞思,2023-01-07 15:22:00,2023-01-08 10:47:00,M->M,M,0.0,,1,0,2023Q1,133,75,94,0.024927873443667613,-0.06171152449752945,-0.03163469118909074
我是希尔瑞思,2023-01-08 10:47:00,2023-01-09 22:41:00,M->H,H,0.0,,1,0,2023Q1,133,75,94,0.024927873443667613,-0.06171152449752945,-0.03163469118909074
我是希尔瑞思,2023-01-09 22:41:00,2023-01-13 09:57:00,H->M,M,0.5,,2,0,2023Q1,133,75,94,0.024927873443667613,-0.06171152449752945,-0.03163469118909074
我是希尔瑞思,2023-01-13 09:57:00,2023-01-14 15:55:00,M->M,M,0.0,,3,0,2023Q1,133,75,94,0.024927873443667613,-0.06171152449752945,-0.03163469118909074
我是希尔瑞思,2023-01-14 15:55:00,2023-01-15 22:23:00,M->H,H,,,0,0,2023Q1,133,75,94,0.024927873443667613,-0.06171152449752945,-0.03163469118909074
我是希尔瑞思,2023-01-15 22:23:00,2023-01-16 10:35:00,H->H,H,0.0,,1,0,2023Q1,133,75,94,0.024927873443667613,-0.06171152449752945,-0.03163469118909074
我是希尔瑞思,2023-01-16 10:35:00,2023-04-23 09:07:00,H->M,M,0.0,,2,0,2023Q2,133,75,94,0.024927873443667613,-0.06171152449752945,-0.03163469118909074
我是希尔瑞思,2023-04-23 09:07:00,2023-04-23 19:49:00,M->H,H,,,0,0,2023Q2,133,75,94,0.024927873443667613,-0.06171152449752945,-0.03163469118909074
我是希尔瑞思,2023-04-23 19:49:00,2023-05-05 23:25:00,H->M,M,,,0,0,2023Q2,133,75,94,0.024927873443667613,-0.06171152449752945,-0.03163469118909074
我是希尔瑞思,2023-05-05 23:25:00,2023-05-15 09:23:00,M->M,M,,,0,0,2023Q2,133,75,94,0.024927873443667613,-0.06171152449752945,-0.03163469118909074
我是希尔瑞思,2023-05-15 09:23:00,2023-05-15 19:04:00,M->H,H,,,0,0,2023Q2,133,75,94,0.024927873443667613,-0.06171152449752945,-0.03163469118909074
我是希尔瑞思,2023-05-15 19:04:00,2023-05-15 21:32:00,H->M,M,,,0,0,2023Q2,133,75,94,0.024927873443667613,-0.06171152449752945,-0.03163469118909074
我是希尔瑞思,2023-05-15 21:32:00,2023-05-19 09:06:00,M->H,H,,,0,0,2023Q2,133,75,94,0.024927873443667613,-0.06171152449752945,-0.03163469118909074
我是希尔瑞思,2023-05-19 09:06:00,2023-05-21 08:23:00,H->M,M,0.0,,1,0,2023Q2,133,75,94,0.024927873443667613,-0.06171152449752945,-0.03163469118909074
我是希尔瑞思,2023-05-21 08:23:00,2023-05-21 09:08:00,M->M,M,,,0,0,2023Q2,133,75,94,0.024927873443667613,-0.06171152449752945,-0.03163469118909074
我是希尔瑞思,2023-05-21 09:08:00,2023-05-24 09:11:00,M->H,H,,,0,0,2023Q2,133,75,94,0.024927873443667613,-0.06171152449752945,-0.03163469118909074
我是希尔瑞思,2023-05-24 09:11:00,2023-05-26 00:53:00,H->H,H,,,0,0,2023Q2,133,75,94,0.024927873443667613,-0.06171152449752945,-0.03163469118909074
我是希尔瑞思,2023-05-26 00:53:00,2023-05-26 08:52:00,H->M,M,,,0,0,2023Q2,133,75,94,0.024927873443667613,-0.06171152449752945,-0.03163469118909074
我是希尔瑞思,2023-05-26 08:52:00,2023-06-15 21:03:00,M->M,M,,,0,0,2023Q2,133,75,94,0.024927873443667613,-0.06171152449752945,-0.03163469118909074
我是希尔瑞思,2023-06-15 21:03:00,2023-06-16 08:47:00,M->H,H,,,0,0,2023Q2,133,75,94,0.024927873443667613,-0.06171152449752945,-0.03163469118909074
我是希尔瑞思,2023-06-16 08:47:00,2023-06-20 08:23:00,H->M,M,,,0,0,2023Q2,133,75,94,0.024927873443667613,-0.06171152449752945,-0.03163469118909074
我是希尔瑞思,2023-06-20 08:23:00,2023-07-11 01:29:00,M->M,M,,,0,0,2023Q3,133,75,94,0.024927873443667613,-0.06171152449752945,-0.03163469118909074
方脑壳邓铂鋆,2022-10-14 12:25:00,2023-03-14 15:44:00,M->M,M,,,0,0,2023Q1,92,13,82,-0.8591976809888753,-0.1961833305132229,-0.35110233604681385
方脑壳邓铂鋆,2023-03-14 15:44:00,2023-04-30 20:17:00,M->M,M,,,0,0,2023Q2,92,13,82,-0.8591976809888753,-0.1961833305132229,-0.35110233604681385
方脑壳邓铂鋆,2023-04-30 20:17:00,2023-05-28 10:21:00,M->M,M,,,0,0,2023Q2,92,13,82,-0.8591976809888753,-0.1961833305132229,-0.35110233604681385
方脑壳邓铂鋆,2023-05-28 10:21:00,2023-06-25 21:00:00,M->M,M,,,0,0,2023Q2,92,13,82,-0.8591976809888753,-0.1961833305132229,-0.35110233604681385
方脑壳邓铂鋆,2023-06-25 21:00:00,2023-07-20 07:54:00,M->M,M,,,0,0,2023Q3,92,13,82,-0.8591976809888753,-0.1961833305132229,-0.35110233604681385
方脑壳邓铂鋆,2023-07-20 07:54:00,2023-07-25 20:22:00,M->M,M,,,0,0,2023Q3,92,13,82,-0.8591976809888753,-0.1961833305132229,-0.35110233604681385
方脑壳邓铂鋆,2023-07-25 20:22:00,2023-08-09 21:44:00,M->M,M,,,0,0,2023Q3,92,13,82,-0.8591976809888753,-0.1961833305132229,-0.35110233604681385
方脑壳邓铂鋆,2023-08-09 21:44:00,2023-08-14 16:43:00,M->M,M,,,0,0,2023Q3,92,13,82,-0.8591976809888753,-0.1961833305132229,-0.35110233604681385
方脑壳邓铂鋆,2023-08-14 16:43:00,2023-08-21 13:59:00,M->M,M,,,0,0,2023Q3,92,13,82,-0.8591976809888753,-0.1961833305132229,-0.35110233604681385
方脑壳邓铂鋆,2023-08-21 13:59:00,2023-09-11 15:43:00,M->M,M,,,0,0,2023Q3,92,13,82,-0.8591976809888753,-0.1961833305132229,-0.35110233604681385
方脑壳邓铂鋆,2023-09-11 15:43:00,2023-09-12 12:01:00,M->M,M,0.0,0.0,1,1,2023Q3,92,13,82,-0.8591976809888753,-0.1961833305132229,-0.35110233604681385
方脑壳邓铂鋆,2023-09-12 12:01:00,2023-09-17 16:37:00,M->M,M,,,0,0,2023Q3,92,13,82,-0.8591976809888753,-0.1961833305132229,-0.35110233604681385
方脑壳邓铂鋆,2023-09-17 16:37:00,2023-10-14 15:14:00,M->M,M,,,0,0,2023Q4,92,13,82,-0.8591976809888753,-0.1961833305132229,-0.35110233604681385
方脑壳邓铂鋆,2023-10-14 15:14:00,2023-11-20 19:02:00,M->H,H,,,0,0,2023Q4,92,13,82,-0.8591976809888753,-0.1961833305132229,-0.35110233604681385
方脑壳邓铂鋆,2023-11-20 19:02:00,2023-11-25 10:00:00,H->M,M,,,0,0,2023Q4,92,13,82,-0.8591976809888753,-0.1961833305132229,-0.35110233604681385
方脑壳邓铂鋆,2023-11-25 10:00:00,2023-11-28 10:26:00,M->M,M,,,0,0,2023Q4,92,13,82,-0.8591976809888753,-0.1961833305132229,-0.35110233604681385
方脑壳邓铂鋆,2023-11-28 10:26:00,2024-01-01 08:00:00,M->M,M,,,0,0,2024Q1,92,13,82,-0.8591976809888753,-0.1961833305132229,-0.35110233604681385
方脑壳邓铂鋆,2024-01-01 08:00:00,2024-02-02 09:30:00,M->M,M,,,0,0,2024Q1,92,13,82,-0.8591976809888753,-0.1961833305132229,-0.35110233604681385
方脑壳邓铂鋆,2024-02-02 09:30:00,2024-02-07 11:00:00,M->M,M,,,0,0,2024Q1,92,13,82,-0.8591976809888753,-0.1961833305132229,-0.35110233604681385
方脑壳邓铂鋆,2024-02-07 11:00:00,2024-02-13 18:38:00,M->M,M,,,0,0,2024Q1,92,13,82,-0.8591976809888753,-0.1961833305132229,-0.35110233604681385
方脑壳邓铂鋆,2024-02-13 18:38:00,2024-02-27 16:27:00,M->M,M,,,0,0,2024Q1,92,13,82,-0.8591976809888753,-0.1961833305132229,-0.35110233604681385
方脑壳邓铂鋆,2024-02-27 16:27:00,2024-03-13 08:45:00,M->H,H,,,0,0,2024Q1,92,13,82,-0.8591976809888753,-0.1961833305132229,-0.35110233604681385
方脑壳邓铂鋆,2024-03-13 08:45:00,2024-03-16 13:45:00,H->M,M,,,0,0,2024Q1,92,13,82,-0.8591976809888753,-0.1961833305132229,-0.35110233604681385
方脑壳邓铂鋆,2024-03-16 13:45:00,2024-03-28 16:00:00,M->L,L,,,0,0,2024Q1,92,13,82,-0.8591976809888753,-0.1961833305132229,-0.35110233604681385
方脑壳邓铂鋆,2024-03-28 16:00:00,2024-04-05 09:45:00,L->M,M,,,0,0,2024Q2,92,13,82,-0.8591976809888753,-0.1961833305132229,-0.35110233604681385
方脑壳邓铂鋆,2024-04-05 09:45:00,2024-04-20 08:45:00,M->M,M,,,0,0,2024Q2,92,13,82,-0.8591976809888753,-0.1961833305132229,-0.35110233604681385
方脑壳邓铂鋆,2024-04-20 08:45:00,2024-05-19 11:42:00,M->L,L,,,0,0,2024Q2,92,13,82,-0.8591976809888753,-0.1961833305132229,-0.35110233604681385
方脑壳邓铂鋆,2024-05-19 11:42:00,2024-06-17 01:44:00,L->M,M,,0.0,0,1,2024Q2,92,13,82,-0.8591976809888753,-0.1961833305132229,-0.35110233604681385
方脑壳邓铂鋆,2024-06-17 01:44:00,2024-06-21 09:30:00,M->M,M,,,0,0,2024Q2,92,13,82,-0.8591976809888753,-0.1961833305132229,-0.35110233604681385
方脑壳邓铂鋆,2024-06-21 09:30:00,2024-07-10 07:17:00,M->H,H,,,0,0,2024Q3,92,13,82,-0.8591976809888753,-0.1961833305132229,-0.35110233604681385
方脑壳邓铂鋆,2024-07-10 07:17:00,2024-07-10 21:25:00,H->M,M,,,0,0,2024Q3,92,13,82,-0.8591976809888753,-0.1961833305132229,-0.35110233604681385
方脑壳邓铂鋆,2024-07-10 21:25:00,2024-07-11 12:53:00,M->H,H,,,0,0,2024Q3,92,13,82,-0.8591976809888753,-0.1961833305132229,-0.35110233604681385
方脑壳邓铂鋆,2024-07-11 12:53:00,2024-07-25 10:10:00,H->H,H,,1.0,0,1,2024Q3,92,13,82,-0.8591976809888753,-0.1961833305132229,-0.35110233604681385
方脑壳邓铂鋆,2024-07-25 10:10:00,2024-07-31 10:00:00,H->M,M,,,0,0,2024Q3,92,13,82,-0.8591976809888753,-0.1961833305132229,-0.35110233604681385
方脑壳邓铂鋆,2024-07-31 10:00:00,2024-08-03 19:35:00,M->M,M,,,0,0,2024Q3,92,13,82,-0.8591976809888753,-0.1961833305132229,-0.35110233604681385
方脑壳邓铂鋆,2024-08-03 19:35:00,2024-08-05 10:00:00,M->M,M,,,0,0,2024Q3,92,13,82,-0.8591976809888753,-0.1961833305132229,-0.35110233604681385
方脑壳邓铂鋆,2024-08-05 10:00:00,2024-08-08 09:30:00,M->M,M,,,0,0,2024Q3,92,13,82,-0.8591976809888753,-0.1961833305132229,-0.35110233604681385
方脑壳邓铂鋆,2024-08-08 09:30:00,2024-08-11 20:00:00,M->M,M,,,0,0,2024Q3,92,13,82,-0.8591976809888753,-0.1961833305132229,-0.35110233604681385
方脑壳邓铂鋆,2024-08-11 20:00:00,2024-09-09 20:18:00,M->M,M,,,0,0,2024Q3,92,13,82,-0.8591976809888753,-0.1961833305132229,-0.35110233604681385
方脑壳邓铂鋆,2024-09-09 20:18:00,2024-09-13 08:02:00,M->M,M,,,0,0,2024Q3,92,13,82,-0.8591976809888753,-0.1961833305132229,-0.35110233604681385
方脑壳邓铂鋆,2024-09-13 08:02:00,2024-09-13 10:00:00,M->M,M,,,0,0,2024Q3,92,13,82,-0.8591976809888753,-0.1961833305132229,-0.35110233604681385
方脑壳邓铂鋆,2024-09-13 10:00:00,2024-09-14 08:30:00,M->H,H,,,0,0,2024Q3,92,13,82,-0.8591976809888753,-0.1961833305132229,-0.35110233604681385
方脑壳邓铂鋆,2024-09-14 08:30:00,2024-09-17 08:30:00,H->M,M,,,0,0,2024Q3,92,13,82,-0.8591976809888753,-0.1961833305132229,-0.35110233604681385
方脑壳邓铂鋆,2024-09-17 08:30:00,2024-09-17 11:00:00,M->M,M,,,0,0,2024Q3,92,13,82,-0.8591976809888753,-0.1961833305132229,-0.35110233604681385
方脑壳邓铂鋆,2024-09-17 11:00:00,2024-10-06 09:02:00,M->M,M,,,0,0,2024Q4,92,13,82,-0.8591976809888753,-0.1961833305132229,-0.35110233604681385
方脑壳邓铂鋆,2024-10-06 09:02:00,2024-10-23 09:30:00,M->H,H,,,0,0,2024Q4,92,13,82,-0.8591976809888753,-0.1961833305132229,-0.35110233604681385
方脑壳邓铂鋆,2024-10-23 09:30:00,2024-11-10 21:16:00,H->L,L,,0.5,0,1,2024Q4,92,13,82,-0.8591976809888753,-0.1961833305132229,-0.35110233604681385
方脑壳邓铂鋆,2024-11-10 21:16:00,2024-11-10 21:59:00,L->M,M,,,0,0,2024Q4,92,13,82,-0.8591976809888753,-0.1961833305132229,-0.35110233604681385
方脑壳邓铂鋆,2024-11-10 21:59:00,2024-11-13 20:00:00,M->M,M,,,0,0,2024Q4,92,13,82,-0.8591976809888753,-0.1961833305132229,-0.35110233604681385
方脑壳邓铂鋆,2024-11-13 20:00:00,2024-11-16 10:31:00,M->M,M,,,0,0,2024Q4,92,13,82,-0.8591976809888753,-0.1961833305132229,-0.35110233604681385
方脑壳邓铂鋆,2024-11-16 10:31:00,2024-11-27 09:30:00,M->M,M,,,0,0,2024Q4,92,13,82,-0.8591976809888753,-0.1961833305132229,-0.35110233604681385
方脑壳邓铂鋆,2024-11-27 09:30:00,2024-11-27 16:00:00,M->M,M,,,0,0,2024Q4,92,13,82,-0.8591976809888753,-0.1961833305132229,-0.35110233604681385
方脑壳邓铂鋆,2024-11-27 16:00:00,2024-11-27 20:29:00,M->M,M,,,0,0,2024Q4,92,13,82,-0.8591976809888753,-0.1961833305132229,-0.35110233604681385
方脑壳邓铂鋆,2024-11-27 20:29:00,2024-11-29 09:45:00,M->H,H,,,0,0,2024Q4,92,13,82,-0.8591976809888753,-0.1961833305132229,-0.35110233604681385
方脑壳邓铂鋆,2024-11-29 09:45:00,2024-11-29 14:30:00,H->M,M,,,0,0,2024Q4,92,13,82,-0.8591976809888753,-0.1961833305132229,-0.35110233604681385
方脑壳邓铂鋆,2024-11-29 14:30:00,2024-12-02 09:00:00,M->L,L,,,0,0,2024Q4,92,13,82,-0.8591976809888753,-0.1961833305132229,-0.35110233604681385
方脑壳邓铂鋆,2024-12-02 09:00:00,2024-12-19 21:03:00,L->H,H,,,0,0,2024Q4,92,13,82,-0.8591976809888753,-0.1961833305132229,-0.35110233604681385
方脑壳邓铂鋆,2024-12-19 21:03:00,2024-12-23 20:45:00,H->M,M,,1.0,0,1,2024Q4,92,13,82,-0.8591976809888753,-0.1961833305132229,-0.35110233604681385
方脑壳邓铂鋆,2024-12-23 20:45:00,2024-12-28 15:24:00,M->M,M,,,0,0,2024Q4,92,13,82,-0.8591976809888753,-0.1961833305132229,-0.35110233604681385
方脑壳邓铂鋆,2024-12-28 15:24:00,2024-12-29 08:33:00,M->M,M,,,0,0,2024Q4,92,13,82,-0.8591976809888753,-0.1961833305132229,-0.35110233604681385
方脑壳邓铂鋆,2024-12-29 08:33:00,2024-12-30 08:17:00,M->M,M,,,0,0,2024Q4,92,13,82,-0.8591976809888753,-0.1961833305132229,-0.35110233604681385
方脑壳邓铂鋆,2024-12-30 08:17:00,2024-12-30 09:30:00,M->M,M,,,0,0,2024Q4,92,13,82,-0.8591976809888753,-0.1961833305132229,-0.35110233604681385
方脑壳邓铂鋆,2024-12-30 09:30:00,2024-12-30 12:04:00,M->M,M,,,0,0,2024Q4,92,13,82,-0.8591976809888753,-0.1961833305132229,-0.35110233604681385
方脑壳邓铂鋆,2024-12-30 12:04:00,2025-01-01 10:02:00,M->M,M,,,0,0,2025Q1,92,13,82,-0.8591976809888753,-0.1961833305132229,-0.35110233604681385
方脑壳邓铂鋆,2025-01-01 10:02:00,2025-01-09 09:30:00,M->M,M,,,0,0,2025Q1,92,13,82,-0.8591976809888753,-0.1961833305132229,-0.35110233604681385
方脑壳邓铂鋆,2025-01-09 09:30:00,2025-01-15 10:02:00,M->L,L,,,0,0,2025Q1,92,13,82,-0.8591976809888753,-0.1961833305132229,-0.35110233604681385
方脑壳邓铂鋆,2025-01-15 10:02:00,2025-01-24 10:30:00,L->M,M,,,0,0,2025Q1,92,13,82,-0.8591976809888753,-0.1961833305132229,-0.35110233604681385
方脑壳邓铂鋆,2025-01-24 10:30:00,2025-01-29 10:40:00,M->M,M,,,0,0,2025Q1,92,13,82,-0.8591976809888753,-0.1961833305132229,-0.35110233604681385
方脑壳邓铂鋆,2025-01-29 10:40:00,2025-02-03 11:30:00,M->M,M,,,0,0,2025Q1,92,13,82,-0.8591976809888753,-0.1961833305132229,-0.35110233604681385
方脑壳邓铂鋆,2025-02-03 11:30:00,2025-02-04 08:00:00,M->M,M,,,0,0,2025Q1,92,13,82,-0.8591976809888753,-0.1961833305132229,-0.35110233604681385
方脑壳邓铂鋆,2025-02-04 08:00:00,2025-02-07 16:37:00,M->M,M,,,0,0,2025Q1,92,13,82,-0.8591976809888753,-0.1961833305132229,-0.35110233604681385
方脑壳邓铂鋆,2025-02-07 16:37:00,2025-02-12 07:30:00,M->H,H,,,0,0,2025Q1,92,13,82,-0.8591976809888753,-0.1961833305132229,-0.35110233604681385
方脑壳邓铂鋆,2025-02-12 07:30:00,2025-02-13 09:30:00,H->H,H,,,0,0,2025Q1,92,13,82,-0.8591976809888753,-0.1961833305132229,-0.35110233604681385
方脑壳邓铂鋆,2025-02-13 09:30:00,2025-02-14 11:08:00,H->H,H,,,0,0,2025Q1,92,13,82,-0.8591976809888753,-0.1961833305132229,-0.35110233604681385
方脑壳邓铂鋆,2025-02-14 11:08:00,2025-02-16 09:30:00,H->L,L,,,0,0,2025Q1,92,13,82,-0.8591976809888753,-0.1961833305132229,-0.35110233604681385
方脑壳邓铂鋆,2025-02-16 09:30:00,2025-02-18 08:45:00,L->M,M,,,0,0,2025Q1,92,13,82,-0.8591976809888753,-0.1961833305132229,-0.35110233604681385
方脑壳邓铂鋆,2025-02-18 08:45:00,2025-02-21 11:00:00,M->M,M,,,0,0,2025Q1,92,13,82,-0.8591976809888753,-0.1961833305132229,-0.35110233604681385
方脑壳邓铂鋆,2025-02-21 11:00:00,2025-03-20 15:46:00,M->H,H,,,0,0,2025Q1,92,13,82,-0.8591976809888753,-0.1961833305132229,-0.35110233604681385
方脑壳邓铂鋆,2025-03-20 15:46:00,2025-04-30 12:56:00,H->M,M,,0.0,0,1,2025Q2,92,13,82,-0.8591976809888753,-0.1961833305132229,-0.35110233604681385
方脑壳邓铂鋆,2025-04-30 12:56:00,2025-05-03 09:30:00,M->M,M,,,0,0,2025Q2,92,13,82,-0.8591976809888753,-0.1961833305132229,-0.35110233604681385
方脑壳邓铂鋆,2025-05-03 09:30:00,2025-05-15 11:03:00,M->M,M,,,0,0,2025Q2,92,13,82,-0.8591976809888753,-0.1961833305132229,-0.35110233604681385
方脑壳邓铂鋆,2025-05-15 11:03:00,2025-05-18 21:17:00,M->M,M,,,0,0,2025Q2,92,13,82,-0.8591976809888753,-0.1961833305132229,-0.35110233604681385
方脑壳邓铂鋆,2025-05-18 21:17:00,2025-05-21 07:02:00,M->H,H,,,0,0,2025Q2,92,13,82,-0.8591976809888753,-0.1961833305132229,-0.35110233604681385
方脑壳邓铂鋆,2025-05-21 07:02:00,2025-05-21 08:30:00,H->M,M,,0.0,0,1,2025Q2,92,13,82,-0.8591976809888753,-0.1961833305132229,-0.35110233604681385
方脑壳邓铂鋆,2025-05-21 08:30:00,2025-05-29 09:00:00,M->M,M,,0.0,0,1,2025Q2,92,13,82,-0.8591976809888753,-0.1961833305132229,-0.35110233604681385
方脑壳邓铂鋆,2025-05-29 09:00:00,2025-06-02 20:38:00,M->M,M,,,0,0,2025Q2,92,13,82,-0.8591976809888753,-0.1961833305132229,-0.35110233604681385
方脑壳邓铂鋆,2025-06-02 20:38:00,2025-06-08 15:15:00,M->H,H,,,0,0,2025Q2,92,13,82,-0.8591976809888753,-0.1961833305132229,-0.35110233604681385
方脑壳邓铂鋆,2025-06-08 15:15:00,2025-06-19 09:00:00,H->M,M,,,0,0,2025Q2,92,13,82,-0.8591976809888753,-0.1961833305132229,-0.35110233604681385
方脑壳邓铂鋆,2025-06-19 09:00:00,2025-06-27 19:55:00,M->M,M,,,0,0,2025Q2,92,13,82,-0.8591976809888753,-0.1961833305132229,-0.35110233604681385
方脑壳邓铂鋆,2025-06-27 19:55:00,2025-06-29 09:30:00,M->M,M,,,0,0,2025Q2,92,13,82,-0.8591976809888753,-0.1961833305132229,-0.35110233604681385
方脑壳邓铂鋆,2025-06-29 09:30:00,2025-07-05 16:01:00,M->M,M,,,0,0,2025Q3,92,13,82,-0.8591976809888753,-0.1961833305132229,-0.35110233604681385
旅者云舒,2023-06-15 18:56:00,2024-04-01 19:53:00,M->M,M,1.0,1.0,1,1,2024Q2,2,3,2,-1.0017985768650919,-1.0926620372845126,-1.0523727759784012
无敌幸运小番茄,2023-08-04 11:35:00,2024-10-10 08:31:00,M->M,M,1.0,,1,0,2024Q4,2,4,2,-0.9875384872774702,-1.0926620372845126,-1.0523727759784012
时光2024fhdfjjk,2020-03-18 20:07:00,2022-03-14 18:24:00,M->M,M,0.0,,1,0,2022Q1,2,9,2,-0.9162380393393619,-1.0926620372845126,-1.0523727759784012
星弧权益,2022-12-01 23:25:00,2022-12-15 23:41:00,M->M,M,,0.0,0,1,2022Q4,6,8,6,-0.9304981289269836,-1.0478381019459482,-1.0212052008703305
星弧权益,2022-12-15 23:41:00,2023-02-09 23:01:00,M->M,M,,0.0,0,1,2023Q1,6,8,6,-0.9304981289269836,-1.0478381019459482,-1.0212052008703305
星弧权益,2023-02-09 23:01:00,2023-05-09 23:36:00,M->M,M,,0.0,0,1,2023Q2,6,8,6,-0.9304981289269836,-1.0478381019459482,-1.0212052008703305
星弧权益,2023-05-09 23:36:00,2023-05-28 16:05:00,M->M,M,,1.0,0,1,2023Q2,6,8,6,-0.9304981289269836,-1.0478381019459482,-1.0212052008703305
星弧权益,2023-05-28 16:05:00,2025-02-09 23:06:00,M->M,M,,0.0,0,1,2025Q1,6,8,6,-0.9304981289269836,-1.0478381019459482,-1.0212052008703305
朱理明-中医肿瘤君,2023-05-21 10:52:00,2023-07-19 21:01:00,M->M,M,0.0,,1,0,2023Q3,5,2,5,-1.0160586664527136,-1.0590440857805892,-1.0289970946473481
朱理明-中医肿瘤君,2023-07-19 21:01:00,2023-11-11 20:34:00,M->M,M,,,0,0,2023Q4,5,2,5,-1.0160586664527136,-1.0590440857805892,-1.0289970946473481
朱理明-中医肿瘤君,2023-11-11 20:34:00,2023-11-27 17:11:00,M->M,M,,,0,0,2023Q4,5,2,5,-1.0160586664527136,-1.0590440857805892,-1.0289970946473481
朱理明-中医肿瘤君,2023-11-27 17:11:00,2025-05-05 19:34:00,M->M,M,,,0,0,2025Q2,5,2,5,-1.0160586664527136,-1.0590440857805892,-1.0289970946473481
来碗饸络面,2023-07-22 08:28:00,2023-08-03 08:55:00,M->M,M,1.0,,1,0,2023Q3,9,8,9,-0.9304981289269836,-1.0142201504420247,-0.9978295195392777
来碗饸络面,2023-08-03 08:55:00,2023-08-08 17:25:00,M->M,M,1.0,,1,0,2023Q3,9,8,9,-0.9304981289269836,-1.0142201504420247,-0.9978295195392777
来碗饸络面,2023-08-08 17:25:00,2023-09-10 13:44:00,M->M,M,0.5,,1,0,2023Q3,9,8,9,-0.9304981289269836,-1.0142201504420247,-0.9978295195392777
来碗饸络面,2023-09-10 13:44:00,2023-09-19 13:10:00,M->M,M,0.0,,1,0,2023Q3,9,8,9,-0.9304981289269836,-1.0142201504420247,-0.9978295195392777
