source_uid,status,n_pages,n_edges,endpoint,error
5457982829,ok,10,192,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
5458333423,ok,7,111,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
5459377075,ok,3,25,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
5459510817,ok,10,195,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
5459966593,ok,10,190,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
5460630080,ok,10,190,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
5462746295,ok,8,114,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
5465386939,ok,10,189,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
5470729872,ok,10,167,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
5476368349,ok,9,136,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
5476525026,ok,8,134,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
5476743904,ok,10,173,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
5476882405,ok,10,191,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
5477601399,ok,10,192,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
5477637846,ok,9,134,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
5478170730,ok,6,79,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
5479341152,ok,10,186,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
5482532192,ok,4,41,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
5484102085,ok,10,192,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
5488017191,ok,10,131,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
5489910545,fail,1,0,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},api_not_ok: ok=0 msg=博主设置仅针对粉丝展示全部关注 url=
5491853602,ok,10,190,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
5492632015,ok,7,99,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
5492928362,ok,10,189,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
5493937189,ok,10,176,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
5494386463,ok,5,66,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
5494996589,ok,10,195,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
5500887729,ok,2,1,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
5501020891,ok,3,24,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
5501995841,ok,10,159,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
5502403346,ok,5,51,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
5503112817,ok,3,31,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
5503635572,ok,2,19,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
5507836092,fail,1,0,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},api_not_ok: ok=0 msg=博主设置仅针对粉丝展示全部关注 url=
5508514649,ok,3,27,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
5509605382,ok,10,198,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
5510582114,ok,10,182,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
5511327244,ok,10,193,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
5511627104,ok,10,187,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
5512801431,ok,8,118,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
5513176368,ok,10,194,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
5514331300,ok,10,182,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
5515288115,fail,1,0,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},api_not_ok: ok=0 msg=博主设置仅针对粉丝展示全部关注 url=
5516269895,ok,10,192,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
5516361249,ok,10,199,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
5516616843,ok,10,173,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
5516766270,ok,6,84,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
5516787171,ok,10,191,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
5516908503,ok,4,41,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
5516940410,ok,8,115,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
5517677645,fail,1,0,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},api_not_ok: ok=0 msg=用户不存在(20003) url=
5520489833,ok,10,192,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
5521175633,ok,10,166,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
5521209663,ok,10,177,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
5522537342,ok,5,74,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
5523135906,ok,10,191,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
5523817402,ok,10,179,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
5523930502,ok,10,190,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
5525696699,ok,10,195,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
5525862571,ok,10,186,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
5526000298,ok,10,179,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
5526925737,fail,1,0,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},api_not_ok: ok=0 msg=博主设置仅针对粉丝展示全部关注 url=
5527143038,ok,10,173,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
5527340238,ok,2,15,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
5528002321,ok,4,55,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
5528707626,ok,9,155,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
5529037587,ok,2,6,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
5530725767,ok,10,199,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
5530767183,ok,4,56,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
5532883977,ok,8,115,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
5534148392,ok,10,143,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
5534283081,ok,10,195,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
5534372293,ok,10,177,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
5535512260,ok,3,25,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
5536257092,ok,10,190,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
5536890375,ok,10,196,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
5536984440,ok,3,28,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
5538027620,fail,1,0,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},api_not_ok: ok=0 msg=博主设置仅针对粉丝展示全部关注 url=
5538854298,fail,1,0,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},api_not_ok: ok=0 msg=用户不存在(20003) url=
5538861607,ok,2,17,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
5538916116,ok,10,190,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
5539146066,ok,10,196,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
5540527180,ok,10,196,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
5541893445,ok,10,188,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
5542012658,ok,5,56,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
5542777399,ok,10,195,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
5542922270,fail,1,0,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},api_not_ok: ok=0 msg=博主设置仅针对粉丝展示全部关注 url=
5543164294,ok,10,193,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
5543951039,ok,4,57,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
5544657196,ok,10,196,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
5545792054,fail,1,0,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},api_not_ok: ok=0 msg=博主设置仅针对粉丝展示全部关注 url=
5545920187,ok,10,153,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
5547607171,ok,10,184,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
5548666839,ok,4,17,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
5550096711,fail,1,0,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},api_not_ok: ok=0 msg=博主设置仅针对粉丝展示全部关注 url=
5550805167,ok,8,98,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
5553865995,ok,10,193,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
5554384262,fail,1,0,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},api_not_ok: ok=0 msg=用户不存在(20003) url=
5555091781,ok,5,65,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
5555124012,ok,10,196,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
5556002330,ok,8,119,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
5558040648,ok,10,194,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
5559076607,ok,10,156,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
5561887129,ok,2,13,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
5562771088,ok,10,184,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
5564035659,ok,10,184,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
5564938407,ok,10,188,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
5565903818,ok,10,191,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
5568218060,ok,3,37,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
5569738198,ok,10,153,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
5572743771,ok,10,195,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
5574927970,ok,10,192,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
5576334980,ok,10,191,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
5577555710,ok,10,118,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
5577875509,ok,5,68,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
5578529192,ok,10,177,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
5578737488,ok,8,122,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
5578839694,ok,4,41,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
5579083362,fail,1,0,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},api_not_ok: ok=0 msg=博主设置仅针对粉丝展示全部关注 url=
5580651197,ok,3,31,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
5582571614,ok,10,190,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
5585173715,ok,4,47,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
5588944949,ok,7,100,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
5590173542,ok,3,18,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
5591139659,ok,5,71,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
5591589950,ok,10,161,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
5591658815,ok,10,193,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
5591989160,ok,2,18,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
5593238412,ok,10,189,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
5594123692,ok,10,132,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
5594125826,ok,10,195,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
5597141810,fail,1,0,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},api_not_ok: ok=0 msg=博主设置仅针对粉丝展示全部关注 url=
5597494613,ok,7,115,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
5598448324,ok,8,124,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
5599103187,ok,9,132,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
5599334066,ok,10,196,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
5600447509,ok,10,158,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
5600704021,ok,10,191,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
5601858061,fail,1,0,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},api_not_ok: ok=0 msg=博主设置仅针对粉丝展示全部关注 url=
5602045566,ok,10,169,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
5602919730,ok,7,114,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
5602925839,ok,9,135,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
5603776558,ok,5,61,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
5603893339,ok,10,192,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
5604232796,ok,3,18,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
5605754607,ok,10,186,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
5608748871,ok,10,187,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
5608810386,ok,7,99,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
5609928477,ok,10,170,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
5610742724,ok,7,107,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
5611738891,ok,7,95,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
5616235386,ok,10,194,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
5616940079,ok,3,23,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
5617149409,fail,1,0,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},api_not_ok: ok=0 msg=用户不存在(20003) url=
5618761582,ok,5,74,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
5619649071,ok,10,159,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
5619994534,ok,4,54,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
5620193996,fail,1,0,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},api_not_ok: ok=0 msg=博主设置仅针对粉丝展示全部关注 url=
5620671042,ok,5,70,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
5620730079,ok,4,46,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
5620869405,ok,10,144,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
5621261172,ok,7,101,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
5621345131,ok,4,51,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
5621503295,ok,10,189,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
5621852709,ok,10,177,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
5622297431,ok,10,185,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
5622764224,ok,5,68,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
5623080479,ok,10,186,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
5623223175,fail,1,0,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},api_not_ok: ok=0 msg=博主设置仅针对粉丝展示全部关注 url=
5623270937,ok,4,40,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
5625068908,ok,10,148,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
5625266990,ok,10,195,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
5625776973,fail,1,0,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},api_not_ok: ok=0 msg=博主设置仅针对粉丝展示全部关注 url=
5626245616,ok,10,155,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
5626783141,ok,10,193,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
5627004059,ok,10,198,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
5627634525,ok,10,190,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
5627658087,ok,10,190,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
5627957251,fail,1,0,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},api_not_ok: ok=0 msg=用户不存在(20003) url=
5628368695,ok,5,76,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
5629421254,ok,10,195,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
5629649181,ok,8,119,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
5629684416,ok,10,157,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
5629697182,ok,10,189,https://weibo.com/ajax/friendships/friends?page={page}&uid={uid},
